temps(s)	Ti1	Ti2	Ti3	Ti4	Ti5	To1	To2	To3	Ts1	To5	To4	T1	T2	T3	T4	T5	T_marchepas	T6	T7	T8	T9	T10	T11	T12	T13	diff_pression	Debit(kg/s)	frequence(hz)	pression_statique(pascal)	Ts2
165,000000	19,811348	0,000000	0,000000	0,000000	0,000000	23,758644	24,137947	22,354425	22,726608	23,038626	23,833691	20,457966	20,457966	20,942896	21,517515	23,266088	20,539999	23,039999	25,350000	22,549999	20,260000	20,289999	20,119999	21,980000	20,559999	340282346638528860000000000000000000000,000000	0,000000	20,000000	100042,007812	20,400000
167,000000	19,696459	0,000000	0,000000	0,000000	0,000000	23,763695	24,143000	22,349375	22,736708	23,058832	23,838743	20,473125	20,452919	20,942896	21,512466	23,100658	20,549999	22,980000	25,340000	22,570000	20,260000	20,289999	20,119999	21,799999	20,559999	618,078003	0,000000	20,000000	100042,007812	20,400000
169,000000	19,711617	0,000000	0,000000	0,000000	0,000000	23,758644	24,143000	22,359474	22,746828	22,938902	23,848866	20,488270	20,452919	21,047684	21,336939	23,281263	20,549999	23,039999	25,359999	22,619999	20,260000	20,289999	20,119999	21,600000	20,559999	340282346638528860000000000000000000000,000000	0,000000	20,000000	100042,007812	20,400000
171,000000	19,721710	0,000000	0,000000	0,000000	0,000000	23,758644	24,137947	22,354425	22,881931	22,964178	23,853918	20,493336	20,452919	21,032539	21,321795	23,296415	20,549999	23,070000	25,359999	22,650000	20,260000	20,289999	20,119999	21,430000	20,619999	595,011047	0,000000	20,000000	100042,007812	20,500000
173,000000	19,741913	0,000000	0,000000	0,000000	0,000000	23,768747	24,143000	22,369596	22,892033	22,974279	23,869078	20,628429	20,447868	21,027491	21,416483	23,227022	20,549999	23,129999	25,369999	22,680000	20,260000	20,289999	20,119999	21,250000	20,639999	340282346638528860000000000000000000000,000000	0,000000	20,000000	100046,007812	20,500000
175,000000	19,741913	0,000000	0,000000	0,000000	0,000000	23,768747	24,158178	22,504696	22,902153	22,984381	23,874149	20,633476	20,457966	21,047684	21,331892	23,422802	20,549999	23,139999	25,379999	22,619999	20,260000	20,289999	20,119999	21,090000	20,680000	340282346638528860000000000000000000000,000000	0,000000	20,000000	100046,007812	20,500000
177,000000	19,731821	0,000000	0,000000	0,000000	0,000000	23,773798	24,168283	22,524918	22,912254	22,974279	23,874149	20,628429	20,483221	20,937847	21,502367	23,392473	20,559999	23,139999	25,400000	22,590000	20,260000	20,279999	20,119999	20,949999	20,680000	620,897034	0,000000	20,000000	100046,007812	20,500000
179,000000	19,716661	0,000000	0,000000	0,000000	0,000000	23,799099	24,178408	22,519865	22,927427	22,964178	23,874149	20,628429	20,488270	20,947943	21,517515	23,387402	20,559999	23,139999	25,420000	22,590000	20,260000	20,279999	20,119999	20,840000	20,699999	340282346638528860000000000000000000000,000000	0,000000	20,000000	100046,007812	20,500000
181,000000	19,711617	0,000000	0,000000	0,000000	0,000000	23,804152	24,178408	22,519865	22,927427	22,969229	23,869078	20,498383	20,483221	20,968153	21,517515	23,427853	20,559999	23,150000	25,420000	22,580000	20,260000	20,279999	20,119999	20,740000	20,689999	340282346638528860000000000000000000000,000000	0,000000	20,000000	100046,007812	20,500000
183,000000	19,711617	0,000000	0,000000	0,000000	0,000000	23,799099	24,178408	22,524918	22,817579	23,048731	23,848866	20,628429	20,478172	20,968153	21,537729	23,402575	20,570000	23,189999	25,439999	22,580000	20,270000	20,279999	20,119999	20,660000	20,709999	340282346638528860000000000000000000000,000000	0,000000	20,000000	100042,007812	20,500000
185,000000	19,706551	0,000000	0,000000	0,000000	0,000000	23,804152	24,068586	22,514814	22,817579	23,028505	23,838743	20,498383	20,498383	20,952991	21,527632	23,242195	20,570000	23,129999	25,410000	22,600000	20,270000	20,279999	20,119999	20,600000	20,730000	618,694031	0,000000	20,000000	100042,007812	20,600000
187,000000	19,706551	0,000000	0,000000	0,000000	0,000000	23,809206	24,083744	22,524918	22,822632	23,018404	23,833691	20,638525	20,643591	20,947943	21,557943	23,276192	20,570000	23,059999	25,410000	22,619999	20,270000	20,270000	20,119999	20,549999	20,740000	340282346638528860000000000000000000000,000000	0,000000	20,000000	100042,007812	20,600000
189,000000	19,701506	0,000000	0,000000	0,000000	0,000000	23,699381	24,073639	22,535036	22,832752	23,023455	23,833691	20,643591	20,643591	20,937847	21,547827	23,266088	20,570000	23,029999	25,410000	22,639999	20,270000	20,270000	20,119999	20,500000	20,740000	340282346638528860000000000000000000000,000000	0,000000	20,000000	100042,007812	20,600000
191,000000	19,701506	0,000000	0,000000	0,000000	0,000000	23,694328	24,088816	22,529987	22,842854	23,008301	23,838743	20,638525	20,638525	20,968153	21,473354	23,191643	20,570000	23,029999	25,420000	22,580000	20,270000	20,270000	20,119999	20,469999	20,730000	622,539001	0,000000	20,000000	100042,007812	20,700001
193,000000	19,691414	0,000000	0,000000	0,000000	0,000000	23,689257	24,098923	22,550205	22,852976	22,852976	23,838743	20,658733	20,633476	20,993414	21,638784	23,397524	20,580000	23,119999	25,439999	22,590000	20,270000	20,270000	20,109999	20,439999	20,740000	607,273010	0,000000	20,000000	100042,007812	20,700001
195,000000	19,696459	0,000000	0,000000	0,000000	0,000000	23,689257	24,103975	22,440357	22,863079	22,858028	23,843815	20,653687	20,498383	20,983299	21,453159	23,242195	20,580000	23,139999	25,430000	22,619999	20,270000	20,270000	20,109999	20,420000	20,760000	340282346638528860000000000000000000000,000000	0,000000	20,000000	100042,007812	20,700001
197,000000	19,691414	0,000000	0,000000	0,000000	0,000000	23,809206	24,093872	22,440357	22,863079	22,873180	23,848866	20,643591	20,483221	20,968153	21,547827	23,227022	20,580000	23,090000	25,439999	22,639999	20,260000	20,270000	20,109999	20,400000	20,779999	340282346638528860000000000000000000000,000000	0,000000	20,000000	100042,007812	20,700001
199,000000	19,706551	0,000000	0,000000	0,000000	0,000000	23,689257	24,088816	22,555258	22,868130	23,013353	23,858971	20,648640	20,488270	20,963106	21,552896	23,377300	20,580000	23,109999	25,420000	22,650000	20,270000	20,270000	20,109999	20,379999	20,779999	340282346638528860000000000000000000000,000000	0,000000	20,000000	100042,007812	20,700001
201,000000	19,711617	0,000000	0,000000	0,000000	0,000000	23,809206	24,083744	22,555258	23,008301	23,043676	23,858971	20,653687	20,493336	20,947943	21,448090	23,191643	20,590000	23,109999	25,430000	22,670000	20,270000	20,270000	20,109999	20,359999	20,799999	615,848022	0,000000	20,000000	100042,007812	20,700001
203,000000	19,706551	0,000000	0,000000	0,000000	0,000000	23,694328	24,088816	22,440357	23,008301	22,938902	23,864025	20,663782	20,498383	20,937847	21,443041	23,191643	20,590000	23,049999	25,430000	22,699999	20,270000	20,270000	20,109999	20,340000	20,799999	340282346638528860000000000000000000000,000000	0,000000	20,000000	100042,007812	20,700001
205,000000	19,701506	0,000000	0,000000	0,000000	0,000000	23,689257	24,083744	22,440357	23,013353	22,949003	23,853918	20,648640	20,628429	20,937847	21,448090	23,206795	20,590000	23,080000	25,439999	22,699999	20,270000	20,270000	20,119999	20,330000	20,799999	576,570007	0,000000	20,000000	100042,007812	20,700001
207,000000	19,711617	0,000000	0,000000	0,000000	0,000000	23,699381	24,083744	22,450478	23,028505	22,943953	23,869078	20,653687	20,498383	20,947943	21,557943	23,232073	20,590000	23,119999	25,459999	22,709999	20,270000	20,270000	20,119999	20,320000	20,809999	340282346638528860000000000000000000000,000000	0,000000	20,000000	100042,007812	20,700001
209,000000	19,706551	0,000000	0,000000	0,000000	0,000000	23,689257	24,073639	22,455528	23,028505	22,954056	23,869078	20,653687	20,498383	21,057798	21,542780	23,397524	20,590000	23,119999	25,439999	22,719999	20,270000	20,270000	20,119999	20,309999	20,799999	340282346638528860000000000000000000000,000000	0,000000	20,000000	100042,007812	20,700001
211,000000	19,716661	0,000000	0,000000	0,000000	0,000000	23,809206	24,083744	22,455528	23,033575	22,949003	23,869078	20,658733	20,498383	21,057798	21,542780	23,387402	20,600000	23,119999	25,439999	22,680000	20,260000	20,270000	20,119999	20,299999	20,809999	621,575012	0,000000	20,000000	100042,007812	20,700001
213,000000	19,711617	0,000000	0,000000	0,000000	0,000000	23,804152	24,083744	22,465649	23,038626	22,943953	24,004200	20,653687	20,483221	21,057798	21,453159	23,397524	20,600000	23,129999	25,439999	22,699999	20,270000	20,270000	20,119999	20,289999	20,809999	340282346638528860000000000000000000000,000000	0,000000	20,000000	100046,007812	20,700001
215,000000	19,711617	0,000000	0,000000	0,000000	0,000000	23,788977	24,083744	22,460577	23,043676	22,938902	24,004200	20,653687	20,473125	20,947943	21,458208	23,312958	20,600000	23,160000	25,439999	22,689999	20,270000	20,260000	20,119999	20,279999	20,820000	340282346638528860000000000000000000000,000000	0,000000	20,000000	100046,007812	20,799999
217,000000	19,711617	0,000000	0,000000	0,000000	0,000000	23,783924	24,088816	22,445427	23,053782	23,058832	24,009253	20,648640	20,463032	20,958057	21,453159	23,328133	20,600000	23,199999	25,449999	22,670000	20,270000	20,270000	20,119999	20,279999	20,820000	340282346638528860000000000000000000000,000000	0,000000	20,000000	100042,007812	20,799999
219,000000	19,726755	0,000000	0,000000	0,000000	0,000000	23,788977	24,098923	22,450478	23,053782	23,038626	24,004200	20,628429	20,442822	20,983299	21,478422	23,358461	20,600000	23,219999	25,459999	22,619999	20,270000	20,270000	20,119999	20,260000	20,820000	608,999023	0,000000	20,000000	100042,007812	20,799999
221,000000	19,711617	0,000000	0,000000	0,000000	0,000000	23,799099	24,093872	22,450478	22,938902	23,043676	23,869078	20,633476	20,452919	20,993414	21,448090	23,412680	20,600000	23,209999	25,459999	22,619999	20,270000	20,270000	20,119999	20,250000	20,830000	623,238037	0,000000	20,000000	100046,007812	20,799999
223,000000	19,711617	0,000000	0,000000	0,000000	0,000000	23,799099	24,093872	22,560308	22,938902	23,043676	24,009253	20,628429	20,442822	21,138628	21,463257	23,333183	20,600000	23,180000	25,449999	22,609999	20,279999	20,270000	20,119999	20,240000	20,830000	608,670044	0,000000	20,000000	100042,007812	20,799999
225,000000	19,711617	0,000000	0,000000	0,000000	0,000000	23,804152	24,109049	22,450478	22,938902	23,018404	24,014305	20,638525	20,468079	21,138628	21,488522	23,333183	20,600000	23,199999	25,459999	22,619999	20,270000	20,260000	20,119999	20,250000	20,820000	603,362000	0,000000	20,000000	100046,007812	20,799999
227,000000	19,716661	0,000000	0,000000	0,000000	0,000000	23,699381	24,119154	22,460577	22,943953	23,018404	24,024431	20,633476	20,478172	21,143675	21,498619	23,338234	20,609999	23,230000	25,439999	22,629999	20,270000	20,260000	20,129999	20,240000	20,830000	601,350037	0,000000	20,000000	100042,007812	20,799999
229,000000	19,721710	0,000000	0,000000	0,000000	0,000000	23,804152	24,109049	22,480799	22,949003	23,023455	24,024431	20,648640	20,488270	21,128510	21,638784	23,348358	20,609999	23,240000	25,459999	22,660000	20,279999	20,260000	20,129999	20,230000	20,820000	613,841003	0,000000	20,000000	100046,007812	20,799999
231,000000	19,726755	0,000000	0,000000	0,000000	0,000000	23,694328	24,114101	22,475750	22,954056	23,028505	24,034536	20,638525	20,473125	21,128510	21,628668	23,358461	20,609999	23,240000	25,469999	22,639999	20,279999	20,260000	20,129999	20,219999	20,830000	340282346638528860000000000000000000000,000000	0,000000	20,000000	100046,007812	20,799999
233,000000	19,716661	0,000000	0,000000	0,000000	0,000000	23,689257	24,114101	22,475750	22,969229	23,028505	24,034536	20,648640	20,463032	20,998463	21,628668	23,373615	20,609999	23,240000	25,459999	22,660000	20,279999	20,260000	20,129999	20,219999	20,830000	589,119019	0,000000	20,000000	100046,007812	20,799999
235,000000	19,716661	0,000000	0,000000	0,000000	0,000000	23,809206	24,109049	22,470699	22,964178	23,013353	24,044640	20,643591	20,447868	21,128510	21,643833	23,503689	20,609999	23,250000	25,449999	22,639999	20,279999	20,250000	20,129999	20,219999	20,859999	340282346638528860000000000000000000000,000000	0,000000	20,000000	100046,007812	20,799999
237,000000	19,706551	0,000000	0,000000	0,000000	0,000000	23,799099	24,109049	22,475750	22,969229	23,013353	24,044640	20,498383	20,557709	20,998463	21,498619	23,373615	20,609999	23,250000	25,459999	22,639999	20,279999	20,250000	20,129999	20,230000	20,850000	612,422058	0,000000	20,000000	100046,007812	20,799999
239,000000	19,696459	0,000000	0,000000	0,000000	0,000000	23,799099	24,124207	22,465649	22,974279	23,013353	24,029484	20,498383	20,557709	21,128510	21,478422	23,368565	20,609999	23,230000	25,469999	22,639999	20,279999	20,250000	20,129999	20,250000	20,820000	340282346638528860000000000000000000000,000000	0,000000	20,000000	100046,007812	20,799999
241,000000	19,806299	0,000000	0,000000	0,000000	0,000000	23,799099	24,109049	22,460577	22,979330	23,018404	24,024431	20,498383	20,447868	20,978251	21,463257	23,427853	20,619999	23,240000	25,439999	22,650000	20,279999	20,250000	20,129999	20,260000	20,799999	340282346638528860000000000000000000000,000000	0,000000	20,000000	100046,007812	20,799999
243,000000	19,786097	0,000000	0,000000	0,000000	0,000000	23,809206	24,109049	22,460577	22,979330	23,018404	24,019360	20,488270	20,442822	20,973204	21,473354	23,417751	20,619999	23,160000	25,439999	22,650000	20,279999	20,250000	20,129999	20,270000	20,779999	621,158020	0,000000	20,000000	100046,007812	20,799999
245,000000	19,796207	0,000000	0,000000	0,000000	0,000000	23,804152	24,109049	22,460577	22,979330	23,013353	24,009253	20,493336	20,442822	20,993414	21,488522	23,343287	20,619999	23,180000	25,469999	22,629999	20,279999	20,250000	20,129999	20,279999	20,760000	593,362000	0,000000	20,000000	100042,007812	20,799999
247,000000	19,806299	0,000000	0,000000	0,000000	0,000000	23,689257	24,098923	22,470699	22,984381	23,008301	23,874149	20,488270	20,547615	21,138628	21,628668	23,348358	20,619999	23,189999	25,480000	22,600000	20,279999	20,250000	20,129999	20,289999	20,730000	601,401001	0,000000	20,000000	100046,007812	20,900000
249,000000	19,696459	0,000000	0,000000	0,000000	0,000000	23,699381	24,103975	22,470699	22,989433	23,003231	23,874149	20,498383	20,442822	21,143675	21,659000	23,368565	20,619999	23,209999	25,490000	22,609999	20,279999	20,250000	20,129999	20,289999	20,730000	616,089050	0,000000	20,000000	100046,007812	20,900000
251,000000	19,811348	0,000000	0,000000	0,000000	0,000000	23,704432	24,098923	22,485868	22,989433	23,013353	24,014305	20,628429	20,437775	21,133560	21,659000	23,333183	20,619999	23,230000	25,490000	22,629999	20,279999	20,250000	20,129999	20,279999	20,730000	610,791016	0,000000	20,000000	100046,007812	20,900000
253,000000	19,691414	0,000000	0,000000	0,000000	0,000000	23,689257	24,088816	22,490919	22,999556	23,008301	24,009253	20,633476	20,437775	20,993414	21,493570	23,412680	20,629999	23,160000	25,459999	22,680000	20,279999	20,250000	20,129999	20,270000	20,740000	603,562012	0,000000	20,000000	100046,007812	20,900000
255,000000	19,691414	0,000000	0,000000	0,000000	0,000000	23,699381	24,088816	22,485868	22,994503	23,023455	24,004200	20,498383	20,437775	20,983299	21,458208	23,232073	20,629999	23,119999	25,449999	22,680000	20,279999	20,250000	20,129999	20,279999	20,740000	340282346638528860000000000000000000000,000000	0,000000	20,000000	100046,007812	21,000000
257,000000	19,801254	0,000000	0,000000	0,000000	0,000000	23,809206	24,088816	22,480799	22,999556	23,043676	23,874149	20,633476	20,442822	20,952991	21,448090	23,301468	20,629999	23,049999	25,420000	22,719999	20,279999	20,250000	20,129999	20,279999	20,750000	340282346638528860000000000000000000000,000000	0,000000	20,000000	100046,007812	21,000000
259,000000	19,791143	0,000000	0,000000	0,000000	0,000000	23,699381	24,083744	22,480799	22,999556	23,058832	23,874149	20,643591	20,447868	20,942896	21,463257	23,311590	20,629999	23,049999	25,379999	22,730000	20,279999	20,260000	20,139999	20,279999	20,740000	340282346638528860000000000000000000000,000000	0,000000	20,000000	100046,007812	21,000000
261,000000	19,776005	0,000000	0,000000	0,000000	0,000000	23,699381	24,183460	22,490919	23,129606	22,943953	23,874149	20,643591	20,468079	21,047684	21,437992	23,201744	20,629999	23,090000	25,379999	22,750000	20,289999	20,260000	20,139999	20,299999	20,699999	340282346638528860000000000000000000000,000000	0,000000	20,000000	100046,007812	21,000000
